,player_id,game_count,total_profit,avg_roi_%,avg_stake,games_per_hour,is_reg
450,Amanda Diaz,4,-104,-50.98,51.0,2.0,0
451,Amanda Dominguez,1,-51,-100.0,51.0,1.0,0
452,Amanda Douglas,2,-2,-1.96,51.0,2.0,0
453,Amanda Duke,1,49,96.08,51.0,1.0,0
454,Amanda Edwards,3,47,30.72,51.0,3.0,0
455,Amanda Erickson DDS,7,143,40.06,51.0,1.0,0
456,Amanda Espinoza,49,-199,-7.96,51.0,2.130434782608696,0
457,Amanda Garcia,7,143,40.06,51.0,1.4,0
458,Amanda Gardner,30,-130,-8.5,51.0,1.4285714285714286,0
459,Amanda Garrett,11,-161,-28.7,51.0,5.5,0
460,Amanda Garza,9,-59,-12.85,51.0,1.2857142857142858,0
461,Amanda Glover,1,49,96.08,51.0,1.0,0
462,Amanda Gray,12,-312,-50.98,51.0,3.0,0
463,Amanda Harding,11,-261,-46.52,51.0,5.5,0
464,Amanda Harris,1,49,96.08,51.0,1.0,0
465,Amanda Haynes,1,49,96.08,51.0,1.0,0
466,Amanda Henderson,9,41,8.93,51.0,1.8,0
467,Amanda Hernandez,30,-30,-1.96,51.0,1.875,0
468,Amanda Hoffman,11,-161,-28.7,51.0,1.1,0
469,Amanda Jenkins,38,162,8.36,51.0,5.428571428571429,0
470,Amanda Jones,1,49,96.08,51.0,1.0,0
471,Amanda Lambert,5,-155,-60.78,51.0,2.5,0
472,Amanda Lawrence,3,-153,-100.0,51.0,1.5,0
473,Amanda Lawson,7,-157,-43.98,51.0,1.75,0
474,Amanda Lozano MD,1,-51,-100.0,51.0,1.0,0
475,Amanda Mann,9,141,30.72,51.0,3.0,0
476,Amanda Martin,2,-2,-1.96,51.0,1.0,0
477,Amanda Martinez,1,-51,-100.0,51.0,1.0,0
478,Amanda May,2,-2,-1.96,51.0,2.0,0
479,Amanda Mcbride,1,-51,-100.0,51.0,1.0,0
480,Amanda Mcdonald,3,-153,-100.0,51.0,1.5,0
481,Amanda Meyer,1,-51,-100.0,51.0,1.0,0
482,Amanda Molina,2,-2,-1.96,51.0,2.0,0
483,Amanda Moreno,1,49,96.08,51.0,1.0,0
484,Amanda Moss,1,49,96.08,51.0,1.0,0
485,Amanda Moyer,1,-51,-100.0,51.0,1.0,0
486,Amanda Mullen,22,78,6.95,51.0,1.0,0
487,Amanda Murphy,16,-16,-1.96,51.0,2.6666666666666665,0
488,Amanda Myers,1,-51,-100.0,51.0,1.0,0
489,Amanda Nixon,2,98,96.08,51.0,1.0,0
490,Amanda Odonnell,1,-51,-100.0,51.0,1.0,0
491,Amanda Orozco,9,-259,-56.43,51.0,9.0,0
492,Amanda Parks,1,49,96.08,51.0,1.0,0
493,Amanda Pena,1,-51,-100.0,51.0,1.0,0
494,Amanda Perez,23,-273,-23.27,51.0,1.15,0
495,Amanda Peterson,9,41,8.93,51.0,3.0,0
496,Amanda Ramirez,1,49,96.08,51.0,1.0,0
497,Amanda Ray,6,-6,-1.96,51.0,6.0,0
498,Amanda Reed,11,-461,-82.17,51.0,1.375,0
499,Amanda Reeves,1,49,96.08,51.0,1.0,0
500,Amanda Rivas,5,-55,-21.57,51.0,1.6666666666666667,0
501,Amanda Rodgers,71,-121,-3.34,51.0,7.888888888888889,0
502,Amanda Ross,1,-51,-100.0,51.0,1.0,0
503,Amanda Ruiz,2,-102,-100.0,51.0,1.0,0
504,Amanda Salas,7,-57,-15.97,51.0,1.1666666666666667,0
505,Amanda Sanders,12,-412,-67.32,51.0,1.5,0
506,Amanda Sandoval,2,-2,-1.96,51.0,2.0,0
507,Amanda Schultz,13,37,5.58,51.0,6.5,0
508,Amanda Schwartz,21,-271,-25.3,51.0,3.0,0
509,Amanda Smith,6,94,30.72,51.0,1.2,0
510,Amanda Stokes,6,-6,-1.96,51.0,6.0,0
511,Amanda Stone,1,49,96.08,51.0,1.0,0
512,Amanda Stuart,117,233,3.9,51.0,2.3877551020408165,0
513,Amanda Taylor,1,-51,-100.0,51.0,1.0,0
514,Amanda Thompson,1,49,96.08,51.0,1.0,0
515,Amanda Valdez,1,-51,-100.0,51.0,1.0,0
516,Amanda Wade,21,-371,-34.64,51.0,5.25,0
517,Amanda Walls,1,-51,-100.0,51.0,1.0,0
518,Amanda Watts,1,-51,-100.0,51.0,1.0,0
519,Amanda Weaver,2,-2,-1.96,51.0,1.0,0
520,Amanda White,11,-261,-46.52,51.0,5.5,0
521,Amanda Williams,5,-55,-21.57,51.0,5.0,0
522,Amanda Willis,1,-51,-100.0,51.0,1.0,0
523,Amanda Wilson,1,49,96.08,51.0,1.0,0
524,Amber Anderson,2,-102,-100.0,51.0,1.0,0
525,Amber Anderson MD,1,-51,-100.0,51.0,1.0,0
526,Amber Arnold,1,49,96.08,51.0,1.0,0
527,Amber Bell,2,-102,-100.0,51.0,2.0,0
528,Amber Braun,8,-208,-50.98,51.0,2.6666666666666665,0
529,Amber Browning,1,-51,-100.0,51.0,1.0,0
530,Amber Carter,14,-14,-1.96,51.0,4.666666666666667,0
531,Amber Castro,122,-822,-13.21,51.0,3.210526315789474,0
532,Amber Crawford,1,49,96.08,51.0,1.0,0
533,Amber Downs,1,49,96.08,51.0,1.0,0
534,Amber Ferguson,1,-51,-100.0,51.0,1.0,0
535,Amber Fisher,11,39,6.95,51.0,1.5714285714285714,0
536,Amber Fitzpatrick,8,-8,-1.96,51.0,1.6,0
537,Amber Gibson,2,-2,-1.96,51.0,1.0,0
538,Amber Gonzalez DDS,2,-102,-100.0,51.0,1.0,0
539,Amber Gould,12,-212,-34.64,51.0,2.0,0
540,Amber Hall,4,-4,-1.96,51.0,1.0,0
541,Amber Harmon,9,41,8.93,51.0,4.5,0
542,Amber Harris,1,-51,-100.0,51.0,1.0,0
543,Amber Hayes,3,47,30.72,51.0,1.5,0
544,Amber Jackson,1,-51,-100.0,51.0,1.0,0
545,Amber Jacobs,17,-167,-19.26,51.0,17.0,0
546,Amber Jensen,8,-108,-26.47,51.0,1.0,0
547,Amber Johnson,2,-102,-100.0,51.0,1.0,0
548,Amber Lee,29,-279,-18.86,51.0,3.2222222222222223,0
549,Amber Love,1,-51,-100.0,51.0,1.0,0
550,Amber Mccormick,12,-112,-18.3,51.0,1.2,0
551,Amber Morgan,1,-51,-100.0,51.0,1.0,0
552,Amber Newman,2,98,96.08,51.0,1.0,0
553,Amber Nguyen,9,-59,-12.85,51.0,2.25,0
554,Amber Osborne,4,96,47.06,51.0,4.0,0
555,Amber Pierce,3,-53,-34.64,51.0,3.0,0
556,Amber Powell,7,-157,-43.98,51.0,1.75,0
557,Amber Price,8,-108,-26.47,51.0,1.3333333333333333,0
558,Amber Ramirez,2,-102,-100.0,51.0,2.0,0
559,Amber Richardson,68,-568,-16.38,51.0,1.4782608695652173,0
560,Amber Riddle,3,-53,-34.64,51.0,1.0,0
561,Amber Robertson,89,-339,-7.47,51.0,1.7115384615384615,0
562,Amber Robinson,1,49,96.08,51.0,1.0,0
563,Amber Ross,3,-153,-100.0,51.0,1.0,0
564,Amber Sweeney,2,98,96.08,51.0,1.0,0
565,Amber Taylor,5,-155,-60.78,51.0,2.5,0
566,Amber Travis,10,-110,-21.57,51.0,1.4285714285714286,0
567,Amber Wade,2,-102,-100.0,51.0,2.0,0
568,Amber Walters,4,-104,-50.98,51.0,2.0,0
569,Amber Wells,3,-53,-34.64,51.0,1.5,0
570,Amber Williams,4,-104,-50.98,51.0,1.3333333333333333,0
571,Amber Wright,5,-55,-21.57,51.0,2.5,0
572,Amy Adams,2,-2,-1.96,51.0,2.0,0
573,Amy Baker,5,-55,-21.57,51.0,1.25,0
574,Amy Baldwin MD,16,84,10.29,51.0,1.4545454545454546,0
575,Amy Bell,18,182,19.83,51.0,6.0,0
576,Amy Bentley,1,49,96.08,51.0,1.0,0
577,Amy Berry,1,-51,-100.0,51.0,1.0,0
578,Amy Bond,1,-51,-100.0,51.0,1.0,0
579,Amy Brown,2,98,96.08,51.0,1.0,0
580,Amy Burnett,1,49,96.08,51.0,1.0,0
581,Amy Burns,1,49,96.08,51.0,1.0,0
582,Amy Carter,82,-882,-21.09,51.0,3.1538461538461537,0
583,Amy Collins,7,43,12.04,51.0,3.5,0
584,Amy Cook,8,-108,-26.47,51.0,1.1428571428571428,0
585,Amy Cooley,1,49,96.08,51.0,1.0,0
586,Amy Costa,85,-835,-19.26,51.0,1.2318840579710144,0
587,Amy Cox,41,9,0.43,51.0,2.7333333333333334,0
588,Amy Craig,8,-8,-1.96,51.0,1.0,0
589,Amy Cummings,3,-53,-34.64,51.0,1.5,0
590,Amy Davis,1,-51,-100.0,51.0,1.0,0
591,Amy Dean,1,-51,-100.0,51.0,1.0,0
592,Amy Farmer,4,-104,-50.98,51.0,1.3333333333333333,0
593,Amy Faulkner,1,-51,-100.0,51.0,1.0,0
594,Amy Fowler,1,-51,-100.0,51.0,1.0,0
595,Amy Garcia,44,-444,-19.79,51.0,2.2,0
596,Amy Grant,1,-51,-100.0,51.0,1.0,0
597,Amy Graves,5,-55,-21.57,51.0,1.25,0
598,Amy Green,5,-55,-21.57,51.0,1.25,0
599,Amy Hall,3,47,30.72,51.0,1.5,0
600,Amy Hanson,1,49,96.08,51.0,1.0,0
601,Amy Hardy,1,49,96.08,51.0,1.0,0
602,Amy Hess,6,94,30.72,51.0,2.0,0
603,Amy Hunter,1,-51,-100.0,51.0,1.0,0
604,Amy Jennings,1,-51,-100.0,51.0,1.0,0
605,Amy Johnson,12,88,14.38,51.0,2.4,0
606,Amy Jones,4,-4,-1.96,51.0,4.0,0
607,Amy Kelly,1,-51,-100.0,51.0,1.0,0
608,Amy Khan,6,-206,-67.32,51.0,2.0,0
609,Amy Kline,1,-51,-100.0,51.0,1.0,0
610,Amy Lam,96,104,2.12,51.0,1.92,0
611,Amy Lamb,1,49,96.08,51.0,1.0,0
612,Amy Lambert,1,-51,-100.0,51.0,1.0,0
613,Amy Larsen,128,-728,-11.15,51.0,1.28,0
614,Amy Lawrence,1,-51,-100.0,51.0,1.0,0
615,Amy Livingston,2,-2,-1.96,51.0,1.0,0
616,Amy Long,1,49,96.08,51.0,1.0,0
617,Amy Lopez,1,-51,-100.0,51.0,1.0,0
618,Amy Marshall,1,-51,-100.0,51.0,1.0,0
619,Amy Martinez,3,147,96.08,51.0,1.0,0
620,Amy Mason,1,-51,-100.0,51.0,1.0,0
621,Amy Mayer,3,47,30.72,51.0,1.0,0
622,Amy Mcbride,1,-51,-100.0,51.0,1.0,0
623,Amy Mccarty,52,-152,-5.73,51.0,3.25,0
624,Amy Mcguire,24,-424,-34.64,51.0,1.411764705882353,0
625,Amy Mejia,2,-102,-100.0,51.0,1.0,0
626,Amy Mendoza,26,-326,-24.59,51.0,1.4444444444444444,0
627,Amy Miller,1,-51,-100.0,51.0,1.0,0
628,Amy Montoya,5,-55,-21.57,51.0,2.5,0
629,Amy Moore,6,-106,-34.64,51.0,2.0,0
630,Amy Nguyen,11,-161,-28.7,51.0,2.75,0
631,Amy Norris,2,-102,-100.0,51.0,2.0,0
632,Amy Nunez,3,-153,-100.0,51.0,1.0,0
633,Amy Obrien,1,-51,-100.0,51.0,1.0,0
634,Amy Oconnor,28,72,5.04,51.0,5.6,0
635,Amy Ortiz,4,-4,-1.96,51.0,1.0,0
636,Amy Owens,4,96,47.06,51.0,1.0,0
637,Amy Parker DDS,3,147,96.08,51.0,1.5,0
638,Amy Patterson,1,-51,-100.0,51.0,1.0,0
639,Amy Perez,1,49,96.08,51.0,1.0,0
640,Amy Perry,6,-106,-34.64,51.0,1.5,0
641,Amy Pierce,55,195,6.95,51.0,1.4102564102564104,0
642,Amy Powers,3,-153,-100.0,51.0,1.5,0
643,Amy Preston,1,-51,-100.0,51.0,1.0,0
644,Amy Ramsey,1,-51,-100.0,51.0,1.0,0
645,Amy Reid,9,-59,-12.85,51.0,1.8,0
646,Amy Robles,3,47,30.72,51.0,1.5,0
647,Amy Russell,1,-51,-100.0,51.0,1.0,0
648,Amy Russo,7,-157,-43.98,51.0,1.4,0
649,Amy Santiago,9,-159,-34.64,51.0,4.5,0
650,Amy Scott,1,-51,-100.0,51.0,1.0,0
651,Amy Smith,6,94,30.72,51.0,1.2,0
652,Amy Stewart,65,-415,-12.52,51.0,2.8260869565217392,0
653,Amy Taylor,2,98,96.08,51.0,2.0,0
654,Amy Thomas,1,-51,-100.0,51.0,1.0,0
655,Amy Thompson,13,-263,-39.67,51.0,3.25,0
656,Amy Torres,1,-51,-100.0,51.0,1.0,0
657,Amy Tran,8,-108,-26.47,51.0,1.6,0
658,Amy Villa DDS,1,-51,-100.0,51.0,1.0,0
659,Amy Wang,1,-51,-100.0,51.0,1.0,0
660,Amy West,2,-2,-1.96,51.0,1.0,0
661,Amy Williams,1,-51,-100.0,51.0,1.0,0
662,Amy Wolf,6,-6,-1.96,51.0,3.0,0
663,Ana Cortez,1,-51,-100.0,51.0,1.0,0
664,Ana Henry,2,-102,-100.0,51.0,1.0,0
665,Ana Nunez MD,3,-53,-34.64,51.0,3.0,0
666,Ana Stewart,1,-51,-100.0,51.0,1.0,0
667,Ana Turner,3,-53,-34.64,51.0,3.0,0
668,Andre Fisher,1,49,96.08,51.0,1.0,0
669,Andre Hickman,4,-4,-1.96,51.0,1.3333333333333333,0
670,Andre Turner,14,-314,-43.98,51.0,3.5,0
671,Andre Young,9,-159,-34.64,51.0,2.25,0
672,Andrea Acosta,3,-53,-34.64,51.0,1.5,0
673,Andrea Baker,1,-51,-100.0,51.0,1.0,0
674,Andrea Barker,1,-51,-100.0,51.0,1.0,0
675,Andrea Barrett,10,-110,-21.57,51.0,1.6666666666666667,0
676,Andrea Bender,4,-4,-1.96,51.0,1.3333333333333333,0
677,Andrea Blair,35,-85,-4.76,51.0,1.75,0
678,Andrea Bowman,327,2023,12.13,51.0,2.5952380952380953,0
679,Andrea Bridges,13,137,20.66,51.0,3.25,0
680,Andrea Buck,3,-153,-100.0,51.0,1.5,0
681,Andrea Burke,6,-6,-1.96,51.0,1.2,0
682,Andrea Butler,11,39,6.95,51.0,5.5,0
683,Andrea Carroll,11,-61,-10.87,51.0,2.2,0
684,Andrea Chavez,1,-51,-100.0,51.0,1.0,0
685,Andrea Coleman,1,49,96.08,51.0,1.0,0
686,Andrea Costa,6,94,30.72,51.0,1.0,0
687,Andrea Dixon,1,-51,-100.0,51.0,1.0,0
688,Andrea Dunlap,12,-212,-34.64,51.0,4.0,0
689,Andrea Evans,38,462,23.84,51.0,4.222222222222222,0
690,Andrea Flores,15,-65,-8.5,51.0,1.875,0
691,Andrea Frazier,10,-310,-60.78,51.0,2.0,0
692,Andrea Frederick,1,-51,-100.0,51.0,1.0,0
693,Andrea Graham,12,-12,-1.96,51.0,1.2,0
694,Andrea Hawkins,5,145,56.86,51.0,1.25,0
695,Andrea Hernandez,7,-257,-71.99,51.0,2.3333333333333335,0
696,Andrea Hicks,1,-51,-100.0,51.0,1.0,0
697,Andrea Hill,1,-51,-100.0,51.0,1.0,0
698,Andrea Hines,1,-51,-100.0,51.0,1.0,0
699,Andrea Ho,3,47,30.72,51.0,1.5,0
700,Andrea Holland,1,-51,-100.0,51.0,1.0,0
701,Andrea Howell,5,45,17.65,51.0,5.0,0
702,Andrea Jennings,1,-51,-100.0,51.0,1.0,0
703,Andrea Johnson,2,-102,-100.0,51.0,1.0,0
704,Andrea Jordan,2,-102,-100.0,51.0,1.0,0
705,Andrea Lambert,1,-51,-100.0,51.0,1.0,0
706,Andrea Lang,3,47,30.72,51.0,1.0,0
707,Andrea Martinez,32,68,4.17,51.0,1.0666666666666667,0
708,Andrea Mcfarland,3,-53,-34.64,51.0,1.0,0
709,Andrea Miller,1,-51,-100.0,51.0,1.0,0
710,Andrea Mitchell,15,-465,-60.78,51.0,1.6666666666666667,0
711,Andrea Moreno,1,-51,-100.0,51.0,1.0,0
712,Andrea Munoz,1,-51,-100.0,51.0,1.0,0
713,Andrea Nelson,1,49,96.08,51.0,1.0,0
714,Andrea Nguyen,2,-102,-100.0,51.0,1.0,0
715,Andrea Perry,5,-55,-21.57,51.0,1.6666666666666667,0
716,Andrea Ramirez,24,-24,-1.96,51.0,1.7142857142857142,0
717,Andrea Riddle,1,49,96.08,51.0,1.0,0
718,Andrea Rivas,2,98,96.08,51.0,2.0,0
719,Andrea Rodriguez,12,188,30.72,51.0,6.0,0
720,Andrea Shepherd,2,-2,-1.96,51.0,1.0,0
721,Andrea Smith,51,-201,-7.73,51.0,1.8888888888888888,0
722,Andrea Stewart,3,47,30.72,51.0,1.0,0
723,Andrea Sullivan,1,-51,-100.0,51.0,1.0,0
724,Andrea Thomas,1,-51,-100.0,51.0,1.0,0
725,Andrea Townsend,12,88,14.38,51.0,2.0,0
726,Andrea Trevino,59,-109,-3.62,51.0,1.7352941176470589,0
727,Andrea Vasquez,4,-204,-100.0,51.0,2.0,0
728,Andrea Weber,27,523,37.98,51.0,1.8,0
729,Andrea Williams,77,-427,-10.87,51.0,5.133333333333334,0
730,Andrea Wilson,34,166,9.57,51.0,1.4166666666666667,0
731,Andrea Wise,8,-208,-50.98,51.0,4.0,0
732,Andres Duarte,1,-51,-100.0,51.0,1.0,0
733,Andrew Acevedo,1,-51,-100.0,51.0,1.0,0
734,Andrew Adams,7,143,40.06,51.0,1.75,0
735,Andrew Allen,1,49,96.08,51.0,1.0,0
736,Andrew Bailey,1,-51,-100.0,51.0,1.0,0
737,Andrew Baird,41,9,0.43,51.0,2.5625,0
738,Andrew Baker,2,-102,-100.0,51.0,1.0,0
739,Andrew Baldwin,1,-51,-100.0,51.0,1.0,0
740,Andrew Becker,2,-2,-1.96,51.0,1.0,0
741,Andrew Bishop,1,-51,-100.0,51.0,1.0,0
742,Andrew Bryant,3,-53,-34.64,51.0,1.0,0
743,Andrew Burke,2,-102,-100.0,51.0,1.0,0
744,Andrew Carlson,11,-61,-10.87,51.0,2.2,0
745,Andrew Carrillo,27,-477,-34.64,51.0,2.4545454545454546,0
746,Andrew Castillo,2,-2,-1.96,51.0,2.0,0
747,Andrew Davis,1,-51,-100.0,51.0,1.0,0
748,Andrew Evans,16,-116,-14.22,51.0,2.0,0
749,Andrew Frank,2,-2,-1.96,51.0,1.0,0
750,Andrew Fuller,7,-57,-15.97,51.0,3.5,0
751,Andrew Garcia,3,-153,-100.0,51.0,1.5,0
752,Andrew Gardner,3,-53,-34.64,51.0,1.5,0
753,Andrew Garner,1,-51,-100.0,51.0,1.0,0
754,Andrew Garrett,6,194,63.4,51.0,1.0,0
755,Andrew Grant,1,49,96.08,51.0,1.0,0
756,Andrew Greene,1,-51,-100.0,51.0,1.0,0
757,Andrew Gross,65,-915,-27.6,51.0,3.0952380952380953,0
758,Andrew Haney,1,-51,-100.0,51.0,1.0,0
759,Andrew Hansen,1,-51,-100.0,51.0,1.0,0
760,Andrew Harper,10,-10,-1.96,51.0,2.0,0
761,Andrew Harrington,4,-4,-1.96,51.0,1.0,0
762,Andrew Hart,6,-106,-34.64,51.0,6.0,0
763,Andrew Haynes,9,-59,-12.85,51.0,9.0,0
764,Andrew Hill,3,-53,-34.64,51.0,1.0,0
765,Andrew Hogan,1,49,96.08,51.0,1.0,0
766,Andrew Holland,7,43,12.04,51.0,1.75,0
767,Andrew Holloway,1,-51,-100.0,51.0,1.0,0
768,Andrew House,1,-51,-100.0,51.0,1.0,0
769,Andrew Huff,11,-161,-28.7,51.0,2.2,0
770,Andrew Hughes,13,-63,-9.5,51.0,2.6,0
771,Andrew Humphrey,5,145,56.86,51.0,1.6666666666666667,0
772,Andrew James,1,-51,-100.0,51.0,1.0,0
773,Andrew Johnson,2,98,96.08,51.0,1.0,0
774,Andrew Johnston,1,-51,-100.0,51.0,1.0,0
775,Andrew Jones,2,-2,-1.96,51.0,2.0,0
776,Andrew Joseph,1,-51,-100.0,51.0,1.0,0
777,Andrew Kerr,33,-383,-22.76,51.0,1.375,0
778,Andrew Knox,40,-340,-16.67,51.0,2.1052631578947367,0
779,Andrew Lambert,1,-51,-100.0,51.0,1.0,0
780,Andrew Leonard,2,98,96.08,51.0,1.0,0
781,Andrew Lopez,35,115,6.44,51.0,7.0,0
782,Andrew Mann,5,-255,-100.0,51.0,1.25,0
783,Andrew Maxwell,23,127,10.83,51.0,1.2777777777777777,0
784,Andrew Mccarty,5,-55,-21.57,51.0,1.0,0
785,Andrew Moore,5,-55,-21.57,51.0,1.25,0
786,Andrew Morgan,12,-112,-18.3,51.0,4.0,0
787,Andrew Mosley,1,-51,-100.0,51.0,1.0,0
788,Andrew Murray,1,-51,-100.0,51.0,1.0,0
789,Andrew Nolan,1,-51,-100.0,51.0,1.0,0
790,Andrew Norman,1,-51,-100.0,51.0,1.0,0
791,Andrew Norton Jr.,4,-104,-50.98,51.0,1.3333333333333333,0
792,Andrew Parks,5,-55,-21.57,51.0,1.25,0
793,Andrew Parrish,1,-51,-100.0,51.0,1.0,0
794,Andrew Patterson,3,47,30.72,51.0,1.0,0
795,Andrew Perry,6,94,30.72,51.0,1.5,0
796,Andrew Petersen,2,-2,-1.96,51.0,1.0,0
797,Andrew Petty,1,-51,-100.0,51.0,1.0,0
798,Andrew Ramirez,10,-10,-1.96,51.0,2.5,0
799,Andrew Randall,3,-53,-34.64,51.0,1.5,0
800,Andrew Reed,1,-51,-100.0,51.0,1.0,0
801,Andrew Rich,2,-102,-100.0,51.0,1.0,0
802,Andrew Roberts,1,-51,-100.0,51.0,1.0,0
803,Andrew Robertson,3,-53,-34.64,51.0,3.0,0
804,Andrew Rodriguez,6,194,63.4,51.0,2.0,0
805,Andrew Rogers,1,-51,-100.0,51.0,1.0,0
806,Andrew Rose,50,-950,-37.25,51.0,2.7777777777777777,0
807,Andrew Ross,1,49,96.08,51.0,1.0,0
808,Andrew Salazar,20,-420,-41.18,51.0,1.1764705882352942,0
809,Andrew Sheppard,2,-2,-1.96,51.0,1.0,0
810,Andrew Small,1,49,96.08,51.0,1.0,0
811,Andrew Smith,2,-2,-1.96,51.0,2.0,0
812,Andrew Soto,30,-30,-1.96,51.0,1.5789473684210527,0
813,Andrew Stephens,32,168,10.29,51.0,16.0,0
814,Andrew Strickland,2,-2,-1.96,51.0,1.0,0
815,Andrew Thompson,21,-271,-25.3,51.0,2.3333333333333335,0
816,Andrew Turner,1,-51,-100.0,51.0,1.0,0
817,Andrew Vega,9,-159,-34.64,51.0,3.0,0
818,Andrew Walker,2,-2,-1.96,51.0,1.0,0
819,Andrew Weaver,1,49,96.08,51.0,1.0,0
820,Andrew Williams,30,-30,-1.96,51.0,1.6666666666666667,0
821,Andrew Wilson,1,49,96.08,51.0,1.0,0
822,Angel Allen,21,-71,-6.63,51.0,3.0,0
823,Angel Ellison,1,-51,-100.0,51.0,1.0,0
824,Angel Flynn,1,49,96.08,51.0,1.0,0
825,Angel Harrison,1,49,96.08,51.0,1.0,0
826,Angel Henry,61,189,6.08,51.0,6.1,0
827,Angel Johnson,2,98,96.08,51.0,2.0,0
828,Angel Kelly,1,49,96.08,51.0,1.0,0
829,Angel Mann,1,49,96.08,51.0,1.0,0
830,Angel Martin,1,49,96.08,51.0,1.0,0
831,Angel May,1,49,96.08,51.0,1.0,0
832,Angel Monroe,1,49,96.08,51.0,1.0,0
833,Angel Morris,1,-51,-100.0,51.0,1.0,0
834,Angel Payne,1,-51,-100.0,51.0,1.0,0
835,Angel Perkins,10,-210,-41.18,51.0,1.6666666666666667,0
836,Angel Petersen,1,49,96.08,51.0,1.0,0
837,Angel Pope,2553,8097,6.22,51.0,3.5213793103448277,1
838,Angel Rocha,151,-801,-10.4,51.0,2.0684931506849313,0
839,Angel Shields,91,-641,-13.81,51.0,6.5,0
840,Angel Solomon,12,88,14.38,51.0,3.0,0
841,Angel Stevens,6,-306,-100.0,51.0,1.0,0
842,Angel Walker,4,-4,-1.96,51.0,1.3333333333333333,0
843,Angel Wilkins,1,-51,-100.0,51.0,1.0,0
844,Angel Zuniga MD,22,-222,-19.79,51.0,1.375,0
845,Angela Barry,3,-53,-34.64,51.0,3.0,0
846,Angela Bennett,62,-362,-11.45,51.0,4.428571428571429,0
847,Angela Bruce,4,-104,-50.98,51.0,2.0,0
848,Angela Bryant,20,-420,-41.18,51.0,2.5,0
849,Angela Burgess,17,233,26.87,51.0,1.7,0
850,Angela Callahan,1,-51,-100.0,51.0,1.0,0
851,Angela Carter,2,-102,-100.0,51.0,2.0,0
852,Angela Charles,2,-2,-1.96,51.0,2.0,0
853,Angela Clark,3,-53,-34.64,51.0,1.0,0
854,Angela Clay,11,-61,-10.87,51.0,2.2,0
855,Angela Coleman,11,-161,-28.7,51.0,1.375,0
856,Angela Conley,1,-51,-100.0,51.0,1.0,0
857,Angela Cox,4,-4,-1.96,51.0,1.3333333333333333,0
858,Angela Cruz,7,-257,-71.99,51.0,2.3333333333333335,0
859,Angela Daniels,1,49,96.08,51.0,1.0,0
860,Angela David,5,45,17.65,51.0,1.0,0
861,Angela Davidson,4,96,47.06,51.0,4.0,0
862,Angela Davis,4,-4,-1.96,51.0,1.3333333333333333,0
863,Angela Dickerson,2,98,96.08,51.0,2.0,0
864,Angela Duran,10,90,17.65,51.0,2.0,0
865,Angela Edwards,1,-51,-100.0,51.0,1.0,0
866,Angela Finley,2,-102,-100.0,51.0,2.0,0
867,Angela Fisher,1,-51,-100.0,51.0,1.0,0
868,Angela Fletcher,7,-257,-71.99,51.0,1.1666666666666667,0
869,Angela Flores,2,-102,-100.0,51.0,1.0,0
870,Angela Ford,5,-55,-21.57,51.0,1.6666666666666667,0
871,Angela Frazier,2,-102,-100.0,51.0,1.0,0
872,Angela Gibson,1,49,96.08,51.0,1.0,0
873,Angela Gomez,6,-6,-1.96,51.0,1.5,0
874,Angela Gray,1,-51,-100.0,51.0,1.0,0
875,Angela Guzman,20,-20,-1.96,51.0,10.0,0
876,Angela Hale,10,190,37.25,51.0,2.5,0
877,Angela Haley,8,-8,-1.96,51.0,2.6666666666666665,0
878,Angela Hendrix,1,-51,-100.0,51.0,1.0,0
879,Angela Hernandez,11,-61,-10.87,51.0,1.375,0
880,Angela Herrera,27,23,1.67,51.0,5.4,0
881,Angela Hudson,1,-51,-100.0,51.0,1.0,0
882,Angela Jackson,1,49,96.08,51.0,1.0,0
883,Angela Jacobson,11,-161,-28.7,51.0,1.8333333333333333,0
884,Angela James,1,-51,-100.0,51.0,1.0,0
885,Angela Johnson,2,-102,-100.0,51.0,2.0,0
886,Angela Joseph,3,-53,-34.64,51.0,1.0,0
887,Angela Kerr,1,-51,-100.0,51.0,1.0,0
888,Angela Knight,178,-1878,-20.69,51.0,6.357142857142857,0
889,Angela Martin,1,-51,-100.0,51.0,1.0,0
890,Angela Mccarthy,2,-102,-100.0,51.0,1.0,0
891,Angela Mccormick,57,693,23.84,51.0,3.3529411764705883,0
892,Angela Mccullough,33,-483,-28.7,51.0,5.5,0
893,Angela Mcgee,1,49,96.08,51.0,1.0,0
894,Angela Mckenzie,3,-53,-34.64,51.0,1.0,0
895,Angela Middleton,7,-157,-43.98,51.0,1.4,0
896,Angela Mitchell,8,-208,-50.98,51.0,1.3333333333333333,0
897,Angela Montgomery,32,68,4.17,51.0,1.7777777777777777,0
898,Angela Moore,1,-51,-100.0,51.0,1.0,0
899,Angela Morales,2,-2,-1.96,51.0,1.0,0
900,Angela Morgan,6,-6,-1.96,51.0,2.0,0
901,Angela Moyer,4,-104,-50.98,51.0,1.3333333333333333,0
902,Angela Murphy,16,184,22.55,51.0,2.6666666666666665,0
903,Angela Myers,1,49,96.08,51.0,1.0,0
904,Angela Ochoa,9,-259,-56.43,51.0,1.125,0
905,Angela Owens,2,-102,-100.0,51.0,1.0,0
906,Angela Page,92,-92,-1.96,51.0,2.358974358974359,0
907,Angela Pittman,1,49,96.08,51.0,1.0,0
